Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
procedure,procedure_ouverture_debit_boissons,,Que se passe-t-il si l'établissement est situé à moins de 400 mètres d'un établissement scolaire ?,L'autorisation sera refusée si l'établissement ne respecte pas la distance minimale exigée.,
procedure,procedure_ouverture_debit_boissons,,Quels types de boissons peuvent être vendus avec une autorisation d’ouverture de débit de boissons ?,"Cela dépend de la catégorie de l’établissement : 
- Catégorie 1 : boissons non alcoolisées. 
- Catégorie 2 : boissons alcoolisées. 
- Catégorie 3 : spiritueux.",
procedure,procedure_ouverture_debit_boissons,,Quels documents peuvent retarder le traitement de la demande d'autorisation d’ouverture de débit de boissons ?,Tout document manquant ou inexact peut entraîner des retards dans le traitement de la demande.,
procedure,procedure_occupation_salles_classe,,Quelle est la procédure pour faire une demande d’occupation des salles de classe ?,"La demande d'occupation des salles de classe permet d'être autorisé à utiliser une salle de classe en dehors des heures de cours. 

Pièces à fournir : 
- Demande timbrée. 
- Copie légalisée de la CNIB du demandeur responsable. 

Coût : 300 F. 
Conditions d'accès : La demande doit être faite pour des activités spécifiques en dehors des heures de classe.",
procedure,procedure_occupation_salles_classe,,Qu'est-ce qu'une demande d’occupation des salles de classe ?,C'est une demande pour obtenir l'autorisation d'utiliser une salle de classe en dehors des heures normales de cours pour des activités éducatives.,
procedure,procedure_occupation_salles_classe,,Quelles pièces doivent être fournies pour faire une demande d’occupation des salles de classe ?,"- Demande timbrée. 
- Copie légalisée de la CNIB du demandeur responsable.",
procedure,procedure_occupation_salles_classe,,Quel est le coût associé à une demande d’occupation des salles de classe ?,Le coût est de 300 F.,
procedure,procedure_occupation_salles_classe,,Quelles sont les conditions d'accès pour faire une demande d’occupation des salles de classe ?,La demande doit être faite pour des activités spécifiques en dehors des heures de classe.,
procedure,procedure_occupation_salles_classe,,Pourquoi est-il nécessaire de faire une demande d’occupation des salles de classe ?,Pour garantir que les ressources des établissements scolaires sont utilisées de manière appropriée et sécurisée pour des activités éducatives en dehors des heures normales de cours.,
procedure,procedure_occupation_salles_classe,,Quelle est la durée de validité d'une demande d’occupation des salles de classe une fois acceptée ?,"La durée de validité peut varier selon l'établissement, mais il est généralement conseillé de vérifier auprès de l'administration pour connaître les conditions spécifiques.",
procedure,procedure_occupation_salles_classe,,Que se passe-t-il si les documents requis ne sont pas fournis pour la demande d’occupation des salles ?,La demande risque d'être rejetée ou retardée jusqu'à ce que tous les documents nécessaires soient fournis.,
procedure,procedure_occupation_salles_classe,,Quelles activités peuvent être réalisées dans les salles de classe pendant l'occupation ?,"Les activités doivent être éducatives, telles que des cours du soir ou des cours d’appui. Les activités récréatives ou commerciales peuvent être interdites.",
procedure,procedure_occupation_salles_classe,,Comment se fait l'attribution des salles de classe pour les demandes acceptées ?,"L'attribution se fait généralement par l'administration de l'établissement, en tenant compte de la disponibilité et de la nature de l'activité demandée.",
procedure,procedure_prise_en_charge_psychologique,,Quelle est la procédure pour faire une demande de prise en charge psychologique ?,"La demande de prise en charge psychologique permet d'obtenir un soutien psychologique pour les personnes dans le besoin. 

Pièces à fournir : 
- Demande timbrée. 

Coût : 300 F. 
Conditions d'accès : La prise en charge est accordée jusqu’à guérison supposée du malade.",
procedure,procedure_prise_en_charge_psychologique,,Qu'est-ce qu'une demande de prise en charge psychologique ?,"C'est une demande pour obtenir un soutien psychologique pour des personnes qui en ont besoin, notamment en cas de troubles mentaux ou de stress important.",
procedure,procedure_prise_en_charge_psychologique,,Quelles pièces doivent être fournies pour faire une demande de prise en charge psychologique ?,- Demande timbrée.,
procedure,procedure_prise_en_charge_psychologique,,Quel est le coût associé à une demande de prise en charge psychologique ?,Le coût est de 300 F.,
procedure,procedure_prise_en_charge_psychologique,,Quelles sont les conditions d'accès pour faire une demande de prise en charge psychologique ?,La prise en charge est accordée jusqu’à guérison supposée du malade.,
procedure,procedure_prise_en_charge_psychologique,,Pourquoi est-il nécessaire de faire une demande de prise en charge psychologique ?,Pour accéder à un soutien professionnel en santé mentale et améliorer le bien-être psychologique de la personne concernée.,
procedure,procedure_prise_en_charge_psychologique,,Quels types de soutien peuvent être offerts lors de la prise en charge psychologique ?,"Des consultations individuelles, des thérapies de groupe, ou des interventions en cas de crise peuvent être proposés selon les besoins de la personne.",
procedure,procedure_prise_en_charge_psychologique,,Quelle est la durée de la prise en charge psychologique une fois la demande acceptée ?,"La durée dépend de la gravité des troubles et des besoins individuels, mais elle se poursuit généralement jusqu'à la guérison supposée.",
procedure,procedure_prise_en_charge_psychologique,,Que se passe-t-il si la demande de prise en charge psychologique est rejetée ?,"Un refus peut être justifié par un manque de pièces justificatives ou d'évaluation des besoins, et la personne peut être conseillée de re-soumettre sa demande avec des informations supplémentaires.",
procedure,procedure_prise_en_charge_psychologique,,Comment se déroule la prise en charge psychologique après l'acceptation de la demande ?,Un professionnel de la santé mentale prendra contact pour planifier les séances de consultation et évaluer les besoins spécifiques de la personne.,
procedure,procedure_certificat_residence,,Quelle est la procédure pour obtenir un certificat de résidence ?,"Le certificat de résidence atteste du lieu de résidence d’une personne auprès des autorités compétentes. 

Pièces à fournir : 
- Document d’identité (CNIB ou passeport). 
- Quittance de la taxe de résidence ou certificat de non-imposition. 

Coût : 300 F à Ouagadougou ; variable selon les autres communes. 
Conditions d'accès : La demande doit être faite par la personne concernée.",
procedure,procedure_certificat_residence,,Qu'est-ce qu'un certificat de résidence ?,"C'est un document officiel qui atteste du lieu de résidence d'une personne, souvent requis pour des démarches administratives.",
procedure,procedure_certificat_residence,,Quelles pièces doivent être fournies pour obtenir un certificat de résidence ?,"- Document d’identité (CNIB ou passeport). 
- Quittance de la taxe de résidence ou certificat de non-imposition.",
procedure,procedure_certificat_residence,,Quel est le coût associé à un certificat de résidence ?,"Le coût est de 300 F à Ouagadougou, variable selon les autres communes.",
procedure,procedure_certificat_residence,,Qui peut faire une demande de certificat de résidence ?,La demande doit être faite par la personne concernée.,
procedure,procedure_certificat_residence,,Pourquoi est-il nécessaire d'obtenir un certificat de résidence ?,"Pour attester de son lieu de résidence auprès des autorités, souvent nécessaire pour des démarches administratives ou pour prouver son statut légal dans une commune.",
procedure,procedure_certificat_residence,,Combien de temps faut-il pour obtenir un certificat de résidence ?,"Le délai peut varier selon les autorités locales, mais il est généralement traité rapidement si tous les documents sont fournis correctement.",
procedure,procedure_certificat_residence,,Que faire si la demande de certificat de résidence est refusée ?,Un refus peut être dû à des documents manquants ou incorrects. Il est conseillé de vérifier les raisons du refus et de soumettre à nouveau la demande avec les informations requises.,
procedure,procedure_certificat_residence,,Comment le certificat de résidence peut-il être utilisé ?,"Ce document est souvent requis pour des démarches comme l'inscription sur les listes électorales, l'ouverture de comptes bancaires, ou pour des demandes de logements sociaux.",
procedure,procedure_certificat_residence,,Quelles sont les conséquences de ne pas avoir de certificat de résidence ?,"Ne pas avoir ce certificat peut compliquer l'accès à certains services publics ou à des démarches administratives, voire entraîner des problèmes de régularisation de statut.",
procedure,procedure_demande_terrain_autre_usage,,Quelle est la procédure pour obtenir un dossier de demande de terrain à usage autre que d’habitation ?,"Cette procédure permet d'obtenir l'autorisation d'exploiter un espace public pour des activités commerciales, industrielles, artisanales, scolaires, de santé, d'agriculture, etc. 

Pièces à fournir : 
- Demande imprimée en quatre exemplaires (1er timbré à 1 000 F). 
- Deux photocopies légalisées de la CNIB ou du passeport. 
- Reçus de la taxe de résidence des trois dernières années (si applicable). 
- Acte de cession amiable du droit foncier. 
- Autorisation préalable pour les activités soumises à autorisation. 
- Extrait du plan cadastral en quatre exemplaires. 
- Croquis d’implantation en quatre exemplaires. 
- Devis descriptif et estimatif des investissements en quatre exemplaires. 
- Plan des infrastructures en quatre exemplaires. 

Coût : 1 000 F. 
Conditions d'accès : Le demandeur doit s’acquitter des obligations liées à sa demande.",
procedure,procedure_demande_terrain_autre_usage,,Quelles activités peuvent être autorisées avec cette procédure ?,"Les activités commerciales, industrielles, artisanales, scolaires, de santé, d'agriculture, etc.",
procedure,procedure_demande_terrain_autre_usage,,Quels sont les coûts associés à cette demande de terrain ?,Le coût est de 1 000 F.,
procedure,procedure_demande_terrain_autre_usage,,Quelles pièces doivent être fournies pour compléter le dossier ?,"- Demande imprimée en quatre exemplaires (1er timbré à 1 000 F). 
- Deux photocopies légalisées de la CNIB ou du passeport. 
- Reçus de la taxe de résidence des trois dernières années (si applicable). 
- Acte de cession amiable du droit foncier. 
- Autorisation préalable pour les activités soumises à autorisation. 
- Extrait du plan cadastral en quatre exemplaires. 
- Croquis d’implantation en quatre exemplaires. 
- Devis descriptif et estimatif des investissements en quatre exemplaires. 
- Plan des infrastructures en quatre exemplaires.",
procedure,procedure_demande_terrain_autre_usage,,Comment faire une demande de terrain à usage autre que d’habitation ?,La demande doit être faite en retirant le formulaire au Guichet Unique du Foncier et en fournissant toutes les pièces requises en quatre exemplaires.,
procedure,procedure_demande_terrain_autre_usage,,Quelle est la durée de traitement de la demande ?,"La durée peut varier, mais il est recommandé de se renseigner directement auprès du Guichet Unique du Foncier pour des délais précis.",
procedure,procedure_demande_terrain_autre_usage,,Que faire si la demande est refusée ?,"En cas de refus, il est conseillé de vérifier les raisons du rejet et de soumettre à nouveau la demande en apportant les corrections nécessaires.",
procedure,procedure_demande_terrain_autre_usage,,Quelles sont les obligations du demandeur pour cette procédure ?,"Le demandeur doit s’acquitter des obligations liées à sa demande, y compris le paiement des frais et la fourniture de tous les documents requis.",
procedure,procedure_demande_terrain_autre_usage,,Où retirer le formulaire de demande ?,Le formulaire de demande peut être retiré au Guichet Unique du Foncier.,
procedure,procedure_demande_terrain_autre_usage,,Quels sont les risques associés à l'occupation d'un terrain sans autorisation ?,"L'occupation sans autorisation peut entraîner des sanctions administratives, des expulsions, et des difficultés juridiques liées à l'occupation illégale de terrains publics.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Quelle est la procédure pour obtenir un arrêté municipal portant autorisation provisoire d'occupation du domaine public ?,"Cette procédure permet d'obtenir l'autorisation d'occuper temporairement le domaine public pour une activité donnée. 

Pièces à fournir : 
- Demande adressée au maire, précisant le lieu, le type d’installation et l’activité exercée. 
- Copie légalisée de la CNIB ou du passeport. 
- Certificat de résidence. 
- Plan d’indication de la mairie au lieu souhaité. 

Coût : Timbre de 300 F pour la demande + Paiement d’une taxe à raison de 3 600 F/m² + Timbre communal à 1 000 F. 
Conditions d'accès : Le demandeur doit s’acquitter des obligations liées à sa demande.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Quel type d'activités peut être autorisé avec cet arrêté ?,"Toutes activités temporaires qui nécessitent l'occupation du domaine public, comme des foires, des marchés ou des événements temporaires.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Quelles sont les pièces à fournir pour compléter la demande ?,"- Demande adressée au maire. 
- Copie légalisée de la CNIB ou du passeport. 
- Certificat de résidence. 
- Plan d’indication de la mairie au lieu souhaité.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Quels sont les coûts associés à cette demande ?,"Le coût comprend un timbre de 300 F pour la demande, une taxe de 3 600 F/m² pour l'occupation, et un timbre communal de 1 000 F.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Comment faire une demande d'occupation du domaine public ?,"La demande doit être adressée au maire en fournissant tous les documents requis, en précisant le lieu, le type d’installation et l’activité exercée.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Quelle est la durée de validité de cette autorisation ?,"La durée de validité de l'autorisation est généralement précisée dans l'arrêté, mais elle est souvent temporaire et liée à la nature de l'activité.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Que faire si la demande est refusée ?,"En cas de refus, le demandeur peut demander des clarifications sur les raisons du refus et envisager de soumettre une nouvelle demande avec les modifications nécessaires.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Quelles sont les obligations du demandeur pour cette procédure ?,"Le demandeur doit s’acquitter des obligations liées à sa demande, y compris le paiement des frais et la fourniture de tous les documents requis.",
procedure,procedure_occupation_provisoire_domaine_pubblique,,Où adresser la demande d'autorisation provisoire d'occupation du domaine public ?,La demande doit être adressée au maire de la commune où se situe le domaine public à occuper.,
procedure,procedure_occupation_provisoire_domaine_pubblique,,Quels sont les risques associés à l'occupation du domaine public sans autorisation ?,"L'occupation sans autorisation peut entraîner des sanctions administratives, y compris des amendes, des expulsions, et des poursuites judiciaires.",
procedure,procedure_terrain_culte,,Quelle est la procédure pour obtenir un terrain destiné au culte ?,"Cette procédure permet d'obtenir l'autorisation de construire un lieu de culte sur un domaine public. 

Pièces à fournir : 
- Demande imprimée en quatre exemplaires timbrée à 1 000 F (timbre fiscal), à retirer au guichet unique du foncier. 
- Récépissé de reconnaissance, ou statuts, ou autres documents pertinents. 
- Extrait du plan cadastral orienté au Nord en quatre exemplaires. 
- Croquis d’implantation en quatre exemplaires. 
- Devis descriptif et estimatif des investissements à réaliser sur le terrain en quatre exemplaires. 
- Plan des fosses septiques en quatre exemplaires. 
- Plan des infrastructures à réaliser sur le terrain en quatre exemplaires. 

Coût : 1 000 F. 
Conditions d'accès : Le délai de délivrance dépend de la diligence du demandeur à s’acquitter des obligations liées à sa demande.",
procedure,procedure_terrain_culte,,Quelles pièces doivent être fournies pour cette demande ?,"- Demande imprimée en quatre exemplaires timbrée à 1 000 F. 
- Récépissé de reconnaissance ou statuts. 
- Extrait du plan cadastral orienté au Nord. 
- Croquis d’implantation. 
- Devis descriptif et estimatif des investissements. 
- Plan des fosses septiques. 
- Plan des infrastructures.",
procedure,procedure_terrain_culte,,Quel est le coût associé à la demande de terrain pour un lieu de culte ?,Le coût est de 1 000 F pour le timbre fiscal de la demande.,
procedure,procedure_terrain_culte,,Quel est le délai de délivrance pour cette autorisation ?,Le délai de délivrance dépend de la diligence du demandeur à s’acquitter des obligations liées à sa demande.,
procedure,procedure_terrain_culte,,Que faire si la demande est refusée ?,"En cas de refus, le demandeur peut demander des explications sur les raisons du refus et envisager de soumettre une nouvelle demande avec les modifications nécessaires.",
procedure,procedure_terrain_culte,,Où retirer le formulaire de demande de terrain destiné au culte ?,Le formulaire de demande doit être retiré au guichet unique du foncier.,
procedure,procedure_terrain_culte,,Quelles sont les obligations du demandeur pour cette procédure ?,"Le demandeur doit s’acquitter des obligations liées à sa demande, y compris le paiement des frais et la fourniture de tous les documents requis.",
procedure,procedure_terrain_culte,,Quels types de lieux de culte peuvent être demandés ?,"Cette procédure s'applique à tous les types de lieux de culte, y compris églises, mosquées, temples, et autres lieux de rassemblement religieux.",
procedure,procedure_terrain_culte,,Quelle est l'importance de l'extrait du plan cadastral pour cette demande ?,L'extrait du plan cadastral est essentiel pour délimiter clairement le terrain demandé et s'assurer qu'il est approprié pour la construction d'un lieu de culte.,
procedure,procedure_terrain_culte,,Comment se passe l'inspection du site après la demande ?,"Une inspection peut être requise pour vérifier la conformité du terrain avec les règlements en vigueur, et le demandeur devra être disponible pour faciliter cette inspection.",
procedure,procedure_occupation_espace_vert,,Quelle est la procédure pour obtenir une autorisation d'occupation d'un espace vert ?,"Cette procédure permet de participer à l’embellissement et à l’amélioration des espaces. 

Pièces à fournir : 
- Demande manuscrite timbrée à 1 000 F, adressée au maire. 
- Copie légalisée de la CNIB, ou du passeport, ou du récépissé de l’association (si applicable). 
- Certificat de résidence. 
- Casier judiciaire. 
- Extrait du plan cadastral orienté au Nord, visé par les services techniques ou un géomètre agréé, en quatre exemplaires. 
- Croquis d’implantation, plan d’aménagement, plan de construction, plan descriptif, plan estimatif et plan des fosses septiques, chacun en quatre exemplaires. 

Coût : 1 000 F. 
Conditions d'accès : Le délai de délivrance dépend de la diligence du demandeur à s’acquitter des obligations liées à sa demande.",
procedure,procedure_occupation_espace_vert,,Quelles pièces doivent être fournies pour cette demande ?,"- Demande manuscrite timbrée à 1 000 F. 
- Copie légalisée de la CNIB, ou du passeport, ou du récépissé de l’association. 
- Certificat de résidence. 
- Casier judiciaire. 
- Extrait du plan cadastral orienté au Nord, visé par un géomètre agréé. 
- Croquis d’implantation et différents plans, chacun en quatre exemplaires.",
procedure,procedure_occupation_espace_vert,,Quel est le coût associé à la demande d'occupation d'un espace vert ?,Le coût est de 1 000 F pour le timbre communal de la demande.,
procedure,procedure_occupation_espace_vert,,Quel est le délai de délivrance pour cette autorisation ?,Le délai de délivrance dépend de la diligence du demandeur à s’acquitter des obligations liées à sa demande.,
procedure,procedure_occupation_espace_vert,,Que faire si la demande est refusée ?,"En cas de refus, le demandeur peut demander des explications sur les raisons du refus et envisager de soumettre une nouvelle demande en tenant compte des recommandations fournies.",
procedure,procedure_occupation_espace_vert,,Où adresser la demande d'occupation d'un espace vert ?,La demande doit être adressée au maire de la commune.,
procedure,procedure_occupation_espace_vert,,Quels types d'espaces peuvent être occupés ?,"La procédure s'applique à tout type d'espace vert public destiné à l'embellissement et à l'amélioration, comme des parcs, jardins, ou espaces communautaires.",
procedure,procedure_occupation_espace_vert,,Quelles sont les obligations du demandeur pour cette procédure ?,"Le demandeur doit s’acquitter des obligations liées à sa demande, y compris le paiement des frais et la fourniture de tous les documents requis.",
procedure,procedure_occupation_espace_vert,,Quelle est l'importance de l'extrait du plan cadastral pour cette demande ?,L'extrait du plan cadastral est essentiel pour délimiter clairement l'espace demandé et s'assurer qu'il est approprié pour l'occupation envisagée.,
procedure,procedure_occupation_espace_vert,,Comment se passe l'inspection du site après la demande ?,"Une inspection peut être requise pour vérifier la conformité de l'espace avec les règlements en vigueur, et le demandeur devra être disponible pour faciliter cette inspection.",
procedure,procedure_agrement_parking,,Quelle est la procédure pour obtenir un agrément de parking ?,"Cette procédure permet d'obtenir l’autorisation d’ouvrir un parking. 

Pièces à fournir : 
- Demande manuscrite timbrée à 300 F. 
- Copie légalisée de la CNIB ou du passeport. 
- Certificat de résidence. 
- Casier judiciaire. 
- Plan indicatif du lieu. 

Coût : Enquête policière, timbres communaux (300 F, 1 000 F, 5 000 F). 
Conditions d'accès : Délai de délivrance dépend de la capacité du requérant à s’acquitter des frais et de la durée de l’enquête policière.",
procedure,procedure_agrement_parking,,Quelles pièces doivent être fournies pour la demande d'agrément de parking ?,"- Demande manuscrite timbrée à 300 F. 
- Copie légalisée de la CNIB ou du passeport du requérant. 
- Certificat de résidence. 
- Casier judiciaire. 
- Plan indicatif du lieu souhaité.",
procedure,procedure_agrement_parking,,Quel est le coût total associé à la demande d'agrément de parking ?,"Le coût total inclut une enquête policière et plusieurs timbres communaux : 300 F, 1 000 F et 5 000 F.",
procedure,procedure_agrement_parking,,Quel est le délai de délivrance pour cette autorisation ?,Le délai de délivrance dépend de la capacité du requérant à s’acquitter des différents frais et de la durée de l’enquête policière.,
procedure,procedure_agrement_parking,,Que faire si la demande d'agrément de parking est refusée ?,"En cas de refus, le demandeur peut demander des explications et envisager de soumettre une nouvelle demande, en tenant compte des recommandations fournies.",
procedure,procedure_agrement_parking,,Où adresser la demande d'agrément de parking ?,La demande doit être adressée aux autorités compétentes de la commune.,
procedure,procedure_agrement_parking,,Quels types de parkings peuvent être ouverts avec cet agrément ?,"L'agrément permet d'ouvrir des parkings pour des véhicules, qu'ils soient privés ou publics, en fonction de la réglementation locale.",
procedure,procedure_agrement_parking,,Quelles sont les obligations du demandeur pour cette procédure ?,Le demandeur doit s’acquitter des obligations financières liées à la demande et fournir tous les documents requis.,
procedure,procedure_agrement_parking,,Comment se déroule l'enquête policière pour cette procédure ?,"L'enquête policière est effectuée pour vérifier la moralité et la sécurité du demandeur, ainsi que la conformité du projet de parking avec les règlements en vigueur.",
procedure,procedure_agrement_parking,,Quelle est l'importance du plan indicatif pour la demande d'agrément de parking ?,Le plan indicatif est crucial pour localiser l'emplacement proposé du parking et s'assurer qu'il respecte les normes et les règlements d'urbanisme de la commune.,
procedure,procedure_autorisation_manifestation,,Quelle est la procédure pour obtenir une autorisation de manifester sur la voie publique ?,"Cette procédure permet d'obtenir l'autorisation d'organiser une manifestation publique. 

Pièces à fournir : 
- Demande manuscrite à 300 F. 
- Copie légalisée de la CNIB ou du passeport du demandeur. 

Coût : 2 timbres communaux de 300 F et 1 timbre communal de 5 000 F. 
Conditions d'accès : Délai de délivrance de 3 jours, validité de la demande selon le temps prévu pour la manifestation (max 24 heures).",
procedure,procedure_autorisation_manifestation,,Quelles pièces doivent être fournies pour demander l'autorisation de manifester ?,"- Demande manuscrite à 300 F. 
- Copie légalisée de la CNIB ou du passeport du demandeur.",
procedure,procedure_autorisation_manifestation,,Quel est le coût total associé à la demande d'autorisation de manifester ?,Le coût total inclut 2 timbres communaux de 300 F et 1 timbre communal de 5 000 F.,
procedure,procedure_autorisation_manifestation,,Quel est le délai de délivrance pour cette autorisation ?,Le délai de délivrance est de 3 jours.,
procedure,procedure_autorisation_manifestation,,Quelle est la durée de validité de l'autorisation de manifester ?,"La validité de l'autorisation est limitée au temps prévu pour la manifestation, ne pouvant pas excéder 24 heures.",
procedure,procedure_autorisation_manifestation,,Où adresser la demande d'autorisation de manifester ?,La demande doit être adressée aux autorités compétentes de la commune.,
procedure,procedure_autorisation_manifestation,,Quels types de manifestations peuvent être autorisés avec cet agrément ?,"L'agrément peut être accordé pour des manifestations publiques telles que des marches, des rassemblements, des manifestations culturelles ou politiques, en fonction des règles locales.",
procedure,procedure_autorisation_manifestation,,Quelles sont les obligations du demandeur pour cette procédure ?,Le demandeur doit s'acquitter des obligations financières liées à la demande et fournir tous les documents requis.,
procedure,procedure_autorisation_manifestation,,Que se passe-t-il si la demande d'autorisation de manifester est refusée ?,"En cas de refus, le demandeur peut demander des explications et envisager de soumettre une nouvelle demande, en tenant compte des recommandations fournies.",
procedure,procedure_autorisation_manifestation,,Comment la sécurité de la manifestation est-elle garantie ?,"Des mesures de sécurité peuvent être requises par les autorités, et le demandeur peut être amené à collaborer avec les forces de l'ordre pour assurer le bon déroulement de l'événement.",
procedure,procedure_panneaux_pub,,Quelle est la procédure pour obtenir une autorisation d’installation de panneaux publicitaires ?,"Cette procédure permet d'obtenir l'autorisation de poser un panneau publicitaire dans un espace public. 

Pièces à fournir : 
- Demande adressée au maire. 
- Copie légalisée de la CNIB ou du passeport du demandeur, ou récépissé de l’association (si applicable). 
- Plan de masse des lieux. 
- Schéma du ou des panneaux, précisant leur dimension et les enseignes à y mettre. 

Coût : Timbre communal de 300 F et 1 000 F. 
Conditions d'accès : Le délai de délivrance dépend du temps mis par l’Agence du développement économique urbain pour l’instruction du dossier. Validité dépend du paiement annuel de la taxe sur la publicité.",
procedure,procedure_panneaux_pub,,Quelles pièces doivent être fournies pour demander l'autorisation d'installer des panneaux publicitaires ?,"- Demande adressée au maire. 
- Copie légalisée de la CNIB ou du passeport du demandeur, ou récépissé de l’association (si applicable). 
- Plan de masse des lieux. 
- Schéma du ou des panneaux, précisant leur dimension et les enseignes à y mettre.",
procedure,procedure_panneaux_pub,,Quel est le coût total associé à la demande d'autorisation d'installation de panneaux publicitaires ?,Le coût total inclut un timbre communal de 300 F et un autre timbre communal à 1 000 F.,
procedure,procedure_panneaux_pub,,Quel est le délai de délivrance pour cette autorisation ?,Le délai de délivrance dépend du temps mis par l’Agence du développement économique urbain pour l’instruction du dossier.,
procedure,procedure_panneaux_pub,,Quelle est la durée de validité de l'autorisation d'installation de panneaux publicitaires ?,La durée dépend du paiement annuel de la taxe sur la publicité.,
procedure,procedure_panneaux_pub,,Où adresser la demande d'autorisation d'installer des panneaux publicitaires ?,La demande doit être adressée au maire de la commune.,
procedure,procedure_panneaux_pub,,Quelles sont les obligations financières liées à cette procédure ?,Le demandeur doit s'acquitter des frais liés aux timbres communaux et à la taxe sur la publicité annuelle.,
procedure,procedure_panneaux_pub,,Quels types de panneaux publicitaires peuvent être autorisés ?,"L’autorisation peut être accordée pour des panneaux publicitaires de différents formats, sous réserve de respecter les normes et règlements en vigueur concernant l'affichage publicitaire.",
procedure,procedure_panneaux_pub,,Quelles considérations environnementales doivent être prises en compte lors de l'installation de panneaux ?,Les installations doivent respecter les normes d'esthétique urbaine et ne pas obstruer la vue ou nuire à l'environnement local.,
procedure,procedure_panneaux_pub,,Que faire si la demande d'autorisation d'installation de panneaux publicitaires est refusée ?,"En cas de refus, le demandeur peut demander des explications et éventuellement ajuster sa demande pour se conformer aux exigences des autorités.",
procedure,histoire_barreau,,Qui étaient les premiers avocats au Burkina Faso ?,"Les premiers avocats étaient des Français, comme Henri VIMAL.",
procedure,histoire_barreau,,Quelle était la dénomination du Burkina Faso pendant l'époque des premiers avocats ?,Le Burkina Faso était connu sous le nom de Haute Volta.,
procedure,histoire_barreau,,Quelle est l'importance des archives de l’ex-Cour Suprême ?,Elles contiennent des décisions judiciaires où figuraient les avocats de l'époque coloniale.,
procedure,histoire_barreau,,Quand les avocats ont-ils commencé à exercer au Burkina Faso ?,"Ils ont commencé à exercer pendant l'époque coloniale, mais la date précise n'est pas mentionnée.",
procedure,histoire_barreau,,Quel rôle ont joué les avocats français dans la justice burkinabè ?,Ils ont été parmi les premiers à établir la profession d'avocat et à représenter des clients dans les décisions judiciaires.,
procedure,histoire_barreau,,Quel est le lien entre le barreau burkinabè et la colonisation ?,"La profession d'avocat a été introduite pendant la période coloniale, influençant le système judiciaire local.",
procedure,histoire_barreau,,Comment la profession d'avocat a-t-elle évolué depuis l'époque coloniale ?,"Elle a évolué pour s'adapter aux changements politiques et sociaux, tout en jouant un rôle essentiel dans la défense des droits et l'accès à la justice.",
procedure,histoire_barreau,,Quelles sont les conséquences de l'absence d'avocats pendant l'époque coloniale ?,L'absence d'avocats aurait limité l'accès à la justice pour les populations locales et réduit la représentation légale.,
procedure,histoire_barreau,,Qui est Henri VIMAL et quel rôle a-t-il joué dans l'histoire du barreau ?,"Henri VIMAL était un avocat français et l'un des premiers à s'établir au Burkina Faso, contribuant à la profession d'avocat dans la région.",
procedure,histoire_barreau,,Quels défis la profession d'avocat a-t-elle dû surmonter après l'indépendance ?,Elle a dû s'adapter à un nouveau cadre juridique et politique tout en continuant à défendre les droits des citoyens et à promouvoir la justice.,
procedure,histoire_barreau,,Quelles sont les valeurs fondamentales que les avocats doivent défendre ?,"Les avocats doivent défendre des valeurs telles que l'équité, la justice, et les droits humains.",
procedure,histoire_barreau,,Comment le barreau burkinabè contribue-t-il à la formation des avocats ?,Il organise des formations pour les étudiants en droit et pour les avocats en exercice afin de maintenir un haut niveau de compétence.,
procedure,histoire_barreau,,Quel impact le barreau a-t-il sur la société burkinabè ?,Le barreau joue un rôle crucial dans la protection des droits des citoyens et la promotion de l'état de droit.,
procedure,histoire_barreau,,Comment le barreau burkinabè interagit-il avec d'autres barreaux de la région ?,Il collabore avec les barreaux d'autres pays de l'UEMOA pour harmoniser les pratiques juridiques et partager des connaissances.,
procedure,histoire_barreau,,Quel rôle les avocats jouent-ils dans le renforcement de la démocratie au Burkina Faso ?,"Les avocats sont essentiels pour garantir un accès équitable à la justice et défendre les droits des citoyens, contribuant ainsi à la démocratie.",
procedure,histoire_barreau,,Quels sont les défis actuels auxquels le barreau burkinabè fait face ?,"Le barreau doit faire face à des défis tels que la corruption, l'accès limité à la justice et les nouvelles formes de criminalité.",
procedure,histoire_barreau,,Qui est considéré comme le premier avocat burkinabè ?,Frédéric Titinga PACERE est considéré comme le premier avocat burkinabè.,
procedure,histoire_barreau,,Quand Frédéric Titinga PACERE a-t-il prêté serment d’avocat-stagiaire ?,Il a prêté serment d’avocat-stagiaire le 8 novembre 1973.,
procedure,histoire_barreau,,Qui a accueilli le premier avocat-stagiaire voltaïque ?,Henri VIMAL a accueilli Frédéric Titinga PACERE dans son cabinet.,
procedure,histoire_barreau,,Quels autres avocats ont prêté serment avec Frédéric Titinga PACERE ?,Bernardin DABIRE (1943-2011) a également prêté serment en même temps que lui.,
procedure,histoire_barreau,,Où Frédéric Titinga PACERE a-t-il effectué son stage ?,Il a effectué son stage en Haute Volta et au Sénégal.,
